DATAFLOW,MEASURE: Measure,LOAN_TYPE: Loan Type,LOAN_PURPOSE: Loan Purpose,LENDER_TYPE: Lender Type,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-03,51.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-04,54.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-05,57.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-06,47.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-07,56.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-08,63.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-09,62.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-10,70.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-11,69.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-12,65.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-01,62.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-02,60.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-03,63.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-04,32.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-05,32.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-06,34.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-07,32.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-08,28.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-09,30.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-10,31.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-11,33.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-12,41.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-01,42,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-02,37.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-03,38.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-04,36.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-05,36.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-06,40.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-07,38.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-08,38.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-09,39.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-10,37.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-11,34.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-12,32.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-01,32.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-02,32.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-03,31.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-04,33.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-05,31.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-06,32.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-07,34.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-08,35.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-09,33.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-10,30.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-11,29.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-12,31.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-01,30.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-02,32.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-03,34.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-04,36.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-05,34.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-06,36.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-07,31.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-08,34.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-09,33.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-10,36.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-11,37.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-12,37.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-01,39.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-02,39.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-03,39.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-04,39.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-05,42.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-06,42.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-07,42.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-08,42.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-09,42.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-10,42.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-11,44.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-12,45.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-01,46.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-02,46.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-03,51.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-04,48.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-05,52.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-06,52.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-07,52,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-08,53.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-09,58.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-10,58.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-11,60.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-12,61.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV5070: Travel and holidays,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-01,62.6,AUD: Australian Dollars,6: Millions,,
